Date,Open,High,Low,Close,Adj Close,Volume
2021-06-16,755.000000,755.000000,697.799988,706.700012,692.301147,29440056
2021-06-17,683.000000,704.650024,638.349976,646.900024,633.719543,70812142
2021-06-18,643.200012,704.599976,638.099976,694.349976,680.202698,76266975
2021-06-21,692.000000,744.650024,685.099976,731.049988,716.155029,51759617
2021-06-22,740.000000,761.650024,738.000000,742.900024,727.763611,35597113
2021-06-23,749.000000,757.000000,715.500000,718.700012,704.056702,31168761
2021-06-24,724.000000,725.000000,701.700012,709.900024,700.308044,21503302
2021-06-25,715.000000,719.000000,706.500000,712.200012,702.576904,12085421
2021-06-28,719.000000,729.950012,713.000000,716.250000,706.572205,14139292
2021-06-29,717.500000,723.000000,709.000000,711.000000,701.393127,9303151
2021-06-30,717.599976,717.599976,702.099976,703.700012,694.191711,9100756
2021-07-01,706.000000,711.849976,700.000000,703.099976,693.599854,8035542
2021-07-02,705.000000,724.299988,705.000000,710.400024,700.801208,17676086
2021-07-05,717.000000,721.000000,703.000000,710.049988,700.455933,11105134
2021-07-06,712.000000,731.950012,707.099976,712.700012,703.070190,14580124
2021-07-07,716.900024,723.000000,706.000000,720.099976,710.370117,8719991
2021-07-08,724.000000,728.000000,709.099976,711.700012,702.083679,7804439
2021-07-09,712.500000,737.000000,708.349976,728.500000,718.656677,14924156
2021-07-12,734.400024,735.650024,715.049988,718.049988,708.347839,8664504
2021-07-13,720.000000,720.900024,702.000000,704.000000,694.487732,12287372
2021-07-14,709.400024,711.500000,695.349976,697.250000,687.828857,13812481
2021-07-15,699.700012,706.400024,695.500000,699.099976,689.653870,7490612
2021-07-16,699.700012,702.900024,685.250000,687.599976,678.309265,6941246
2021-07-19,686.000000,693.000000,661.400024,673.700012,664.597107,13618862
2021-07-20,661.000000,680.849976,660.000000,672.599976,663.511963,11533588
2021-07-22,678.000000,695.000000,666.700012,691.799988,682.452515,9740403
2021-07-23,700.000000,700.000000,677.200012,680.049988,670.861267,8682097
2021-07-26,680.000000,690.950012,674.450012,682.799988,673.574097,5339116
2021-07-27,682.799988,686.299988,660.349976,663.200012,654.239014,7133113
2021-07-28,668.400024,676.750000,654.200012,665.400024,656.409302,11132158
2021-07-29,671.000000,671.000000,657.950012,659.650024,650.737000,4572153
2021-07-30,661.250000,687.799988,659.500000,674.500000,665.386292,13440904
2021-08-02,682.000000,695.000000,678.000000,692.000000,682.649841,8925708
2021-08-03,698.000000,714.950012,695.250000,705.049988,695.523499,18429941
2021-08-04,718.000000,718.000000,692.000000,694.700012,685.313354,14045587
2021-08-05,695.000000,700.500000,684.000000,693.549988,684.178894,5851411
2021-08-06,692.950012,719.900024,691.450012,710.700012,701.097168,17504802
2021-08-09,714.000000,717.000000,694.099976,699.900024,690.443115,7521213
2021-08-10,701.700012,706.750000,683.250000,693.000000,683.636353,5937282
2021-08-11,693.400024,705.000000,684.549988,699.150024,689.703247,6297975
2021-08-12,701.000000,710.400024,700.000000,704.049988,694.536987,5068665
2021-08-13,704.450012,709.500000,699.049988,704.150024,694.635742,3390071
2021-08-16,704.000000,716.450012,702.000000,706.900024,697.348572,6385995
2021-08-17,705.799988,714.900024,686.049988,692.650024,683.291077,7262774
2021-08-18,696.450012,708.299988,688.700012,705.400024,695.868835,7354758
2021-08-20,690.000000,706.400024,680.799988,687.200012,677.914673,6274741
2021-08-23,691.799988,691.799988,665.000000,668.299988,659.270081,6636881
2021-08-24,673.000000,702.000000,668.500000,695.400024,686.003906,7640710
2021-08-25,698.500000,725.000000,695.400024,720.750000,711.011414,21275432
2021-08-26,725.000000,733.000000,717.700012,721.700012,711.948547,14969643
2021-08-27,724.000000,731.950012,722.250000,727.000000,717.176941,6751256
2021-08-30,730.599976,735.400024,727.099976,730.000000,720.136414,4757858
2021-08-31,732.299988,754.000000,728.099976,748.299988,738.189087,15419587
2021-09-01,750.049988,751.849976,737.599976,744.750000,734.687073,5320381
2021-09-02,745.000000,760.650024,744.000000,753.849976,743.664124,5788915
2021-09-03,755.950012,762.000000,745.299988,754.900024,744.699951,4491254
2021-09-06,758.400024,765.000000,747.250000,751.200012,741.049927,5260360
2021-09-07,753.900024,755.150024,741.650024,745.500000,735.427002,3515903
2021-09-08,748.799988,753.000000,738.250000,746.849976,736.758728,4036193
2021-09-09,745.099976,751.000000,742.000000,749.700012,739.570190,2829060
2021-09-13,748.000000,752.650024,740.500000,745.099976,735.032349,2514604
2021-09-14,747.799988,762.750000,745.450012,755.400024,745.193237,5615411
2021-09-15,758.549988,769.799988,753.599976,765.950012,755.600708,7039338
2021-09-16,769.000000,772.750000,760.000000,769.650024,759.250732,4625316
2021-09-17,773.299988,786.000000,760.000000,767.099976,756.735107,9701785
2021-09-20,759.799988,776.000000,746.099976,748.900024,738.781006,5570433
2021-09-21,754.000000,758.799988,734.049988,749.599976,739.471558,7766479
2021-09-22,750.000000,759.599976,742.000000,745.299988,735.229614,4343365
